VIDEOA,DESCA,VIDEOB,DESCB,VIDEOC,DESCC,VIDEOD,DESCD,VIDEOE,DESCE
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205147.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205201.mp4,"The red block right of the purple block and right of the purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205215.mp4,"The red block right of the purple block and right of the purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205229.mp4,"That red block right of the purple block and right of the purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205244.mp4,"That red block right of the purple block and right of the purple block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205258.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205312.mp4,"The purple block left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205326.mp4,"The purple block left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205340.mp4,"That purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205354.mp4,"That purple block left of the red block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205411.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205426.mp4,"The red block right of the purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205440.mp4,"The red block right of the purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205455.mp4,"That red block right of the purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205509.mp4,"That red block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205523.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205537.mp4,"The purple block in front of the red block and left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205551.mp4,"The purple block in front of the red block, behind the cup and left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205605.mp4,"This purple block behind the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205619.mp4,"This purple block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205633.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205648.mp4,"The green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205702.mp4,"The green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205716.mp4,"This green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205730.mp4,"That green block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205744.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205758.mp4,"The green block left of the plate and left of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205812.mp4,"The green block left of the cup and left of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205826.mp4,"That green block left of the cup and left of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205841.mp4,"That green block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205855.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205909.mp4,"The red block behind the purple block and left of the purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205923.mp4,"The red block left of the purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205937.mp4,"That red block left of the purple block and behind the purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205951.mp4,"That red block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-210005.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-210020.mp4,"The purple block right of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-210034.mp4,"The purple block right of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-210048.mp4,"That purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-210102.mp4,"That purple block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-214718.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-214733.mp4,"The red block right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-214747.mp4,"The red block behind the other red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-214801.mp4,"That red block behind the other red block and right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-214815.mp4,"That red block behind the other red block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-214829.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-214842.mp4,"The purple block left of the green block, left of the knife and in front of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-214857.mp4,"The purple block in front of the plate and left of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-214910.mp4,"That purple block in front of the plate, left of the green block and in front of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-214925.mp4,"That purple block in front of the plate."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-214939.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-214953.mp4,"The green block right of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215007.mp4,"The green block in front of the other green block, right of the purple block and right of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215021.mp4,"That green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215035.mp4,"That green block in front of the other green block, right of the purple block and right of the knife."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215049.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215103.mp4,"The green block behind the other green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215117.mp4,"The green block behind the other green block and right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215131.mp4,"That green block right of the plate and behind the other green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215145.mp4,"That green block right of the plate and behind the other green block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215159.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215213.mp4,"The red block in front of the other red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215227.mp4,"The red block in front of the other red block and right of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215241.mp4,"That red block right of the knife, in front of the other red block and right of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215255.mp4,"That red block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215309.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215323.mp4,"The purple block right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215337.mp4,"The purple block right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215351.mp4,"That purple block right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215405.mp4,"That purple block right of the plate."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215422.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215437.mp4,"The red block in front of the other red block and in front of the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215451.mp4,"The red block in front of the green block and in front of the other red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215505.mp4,"This red block in front of the other red block and in front of the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215520.mp4,"That red block in front of the green block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215534.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215547.mp4,"The purple block right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215601.mp4,"The purple block right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215615.mp4,"That purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215629.mp4,"This purple block right of the plate."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215643.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215657.mp4,"The green block behind the red block and behind the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215711.mp4,"The green block behind the red block and behind the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215726.mp4,"That green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215739.mp4,"That green block behind the red block and behind the red block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215754.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215808.mp4,"The green block behind the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215822.mp4,"The green block right of the red block, touching the purple block and behind the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215836.mp4,"This green block right of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215850.mp4,"This green block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215904.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215918.mp4,"The red block in front of the green block and behind the other red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215932.mp4,"The red block in front of the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215946.mp4,"That red block left of the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220000.mp4,"That red block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220014.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220028.mp4,"The purple block right of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220042.mp4,"The purple block in front of the plate and right of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220056.mp4,"This purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220110.mp4,"This purple block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220127.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220142.mp4,"The red block in front of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220156.mp4,"The red block in front of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220210.mp4,"That red block in front of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220224.mp4,"That red block in front of the cup."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220239.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220252.mp4,"The purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220306.mp4,"The purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220320.mp4,"That purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220334.mp4,"That purple block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220348.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220402.mp4,"The green block behind the purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220416.mp4,"The green block behind the purple block and in front of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220431.mp4,"That green block in front of the red block and behind the purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220445.mp4,"That green block behind the purple block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220459.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220513.mp4,"The green block behind the purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220527.mp4,"The green block behind the purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220541.mp4,"This green block behind the purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220555.mp4,"This green block behind the purple block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220609.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220623.mp4,"The red block left of the knife, behind the green block and left of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220638.mp4,"The red block left of the plate, behind the green block and left of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220652.mp4,"That red block behind the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220706.mp4,"That red block left of the plate."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220720.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220734.mp4,"The purple block in front of the green block and in front of the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220748.mp4,"The purple block in front of the green block and in front of the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220802.mp4,"This purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-220816.mp4,"This purple block in front of the green block and in front of the green block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221546.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221601.mp4,"The red block right of the knife and right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221615.mp4,"The red block right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221629.mp4,"That red block right of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221643.mp4,"That red block right of the knife."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221657.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221711.mp4,"The purple block in front of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221725.mp4,"The purple block in front of the knife and in front of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221739.mp4,"This purple block in front of the red block and in front of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221753.mp4,"This purple block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221807.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221821.mp4,"The green block right of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221835.mp4,"The green block right of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221849.mp4,"That green block right of the red block and in front of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221904.mp4,"This green block right of the red block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221918.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221932.mp4,"The green block behind the red block, behind the knife and behind the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221946.mp4,"The green block behind the red block, behind the cup and behind the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222000.mp4,"That green block behind the knife and behind the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222014.mp4,"That green block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222028.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222042.mp4,"The red block right of the cup, behind the purple block and in front of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222057.mp4,"The red block behind the purple block, in front of the knife and right of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222111.mp4,"This red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222125.mp4,"That red block right of the cup, behind the purple block and in front of the green block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222139.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222153.mp4,"The purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222207.mp4,"The purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222221.mp4,"That purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222235.mp4,"This purple block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222252.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222307.mp4,"The red block right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222321.mp4,"The red block behind the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222335.mp4,"That red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222349.mp4,"That red block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222403.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222418.mp4,"The purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222432.mp4,"The purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222446.mp4,"That purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222500.mp4,"That purple block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222514.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222528.mp4,"The green block in front of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222542.mp4,"The green block in front of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222556.mp4,"That green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222610.mp4,"This green block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222624.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222638.mp4,"The green block in front of the red block and right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222652.mp4,"The green block right of the plate and in front of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222707.mp4,"That green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222721.mp4,"That green block in front of the red block and right of the plate."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222735.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222749.mp4,"The red block left of the purple block, right of the plate and behind the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222804.mp4,"The red block left of the purple block, behind the green block and right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222818.mp4,"That red block right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222832.mp4,"That red block left of the purple block and behind the green block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222847.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222900.mp4,"The purple block right of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222915.mp4,"The purple block right of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222929.mp4,"That purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222943.mp4,"That purple block right of the plate and right of the red block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223000.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223015.mp4,"The red block in front of the purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223029.mp4,"The red block left of the knife and in front of the purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223043.mp4,"That red block left of the other red block and left of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223058.mp4,"That red block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223112.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223126.mp4,"The purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223140.mp4,"The purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223154.mp4,"That purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223208.mp4,"This purple block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223222.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223236.mp4,"The green block behind the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223251.mp4,"The green block behind the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223305.mp4,"That green block behind the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223319.mp4,"That green block behind the red block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223333.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223347.mp4,"The green block right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223401.mp4,"The green block left of the cup and right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223416.mp4,"That green block right of the plate and left of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223430.mp4,"This green block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223444.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223458.mp4,"The red block right of the other red block and in front of the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223512.mp4,"The red block in front of the green block and in front of the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223527.mp4,"This red block left of the knife and in front of the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223541.mp4,"This red block left of the knife, right of the other red block and in front of the green block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223556.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223610.mp4,"The purple block behind the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223624.mp4,"The purple block behind the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223638.mp4,"That purple block behind the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223652.mp4,"That purple block behind the red block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223710.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223725.mp4,"The red block behind the other red block and left of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223739.mp4,"The red block left of the knife and behind the other red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223754.mp4,"That red block behind the other red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223809.mp4,"That red block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223824.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223837.mp4,"The purple block left of the knife and behind the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223852.mp4,"The purple block behind the plate and left of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223906.mp4,"That purple block behind the plate and left of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223920.mp4,"That purple block left of the knife and behind the plate."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223935.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-223949.mp4,"The green block right of the red block and in front of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-224003.mp4,"The green block right of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-224018.mp4,"That green block right of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-224032.mp4,"That green block in front of the knife and right of the red block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-224046.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-224100.mp4,"The green block left of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-224114.mp4,"The green block left of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-224129.mp4,"This green block left of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-224143.mp4,"That green block left of the plate."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-224157.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-224211.mp4,"The red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-224225.mp4,"The red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-224239.mp4,"That red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-224253.mp4,"That red block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-224307.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-224321.mp4,"The purple block in front of the knife and right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-224336.mp4,"The purple block in front of the knife and right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-224350.mp4,"That purple block right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-224404.mp4,"This purple block right of the plate and in front of the knife."
