HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.VIDEOA,Input.DESCA,Input.VIDEOB,Input.DESCB,Input.VIDEOC,Input.DESCC,Input.VIDEOD,Input.DESCD,Input.VIDEOE,Input.DESCE,Answer.A-rank,Answer.B-rank,Answer.C-rank,Answer.D-rank,Answer.E-rank,Answer.input-desc,Approve,Reject
3M67TQBQQHOHPCLOWS6V5Y4KP9OA9L,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:07 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 17:09:36 PST 2019,,,3MMN5BL1WZ4YYV3R2O0SBVSK4BWM3D,AMV6J6DQZ4JAC,Approved,Tue Jan 08 17:09:41 PST 2019,Tue Jan 08 17:11:22 PST 2019,Fri Jan 11 17:11:22 PST 2019,Tue Jan 08 17:32:12 PST 2019,,,101,100% (4/4),100% (4/4),100% (4/4),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-095746.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-095802.mp4,The red block in front of the knife and right of the cup.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-095816.mp4,The red block right of the cup.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-095830.mp4,This red block right of the cup.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-095844.mp4,This red block.,2,1,3,5,4,This red block right of the cup.,,
3M67TQBQQHOHPCLOWS6V5Y4KP9OA9L,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:07 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 17:09:36 PST 2019,,,3PM8NZGV8YG1Z88XE6EXZK1TL4QQXU,A1TUQKNUWOPBKA,Approved,Tue Jan 08 11:44:11 PST 2019,Tue Jan 08 11:52:31 PST 2019,Fri Jan 11 11:52:31 PST 2019,Tue Jan 08 16:56:56 PST 2019,,,500,98% (40/41),98% (40/41),98% (40/41),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-095746.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-095802.mp4,The red block in front of the knife and right of the cup.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-095816.mp4,The red block right of the cup.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-095830.mp4,This red block right of the cup.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-095844.mp4,This red block.,4,5,2,3,1,,,
3M67TQBQQHOHPCLOWS6V5Y4KP9OA9L,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:07 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 17:09:36 PST 2019,,,3Z4XG4ZF48RVT481SCXXDTGTRY38X0,A3P2EXV8LIPUVI,Approved,Tue Jan 08 11:39:18 PST 2019,Tue Jan 08 11:44:19 PST 2019,Fri Jan 11 11:44:19 PST 2019,Tue Jan 08 17:19:51 PST 2019,,,301,100% (36/36),100% (36/36),100% (36/36),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-095746.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-095802.mp4,The red block in front of the knife and right of the cup.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-095816.mp4,The red block right of the cup.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-095830.mp4,This red block right of the cup.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-095844.mp4,This red block.,5,3,2,4,1,,,
3M7OI89LVYOI08GOIZZARJ36ZB1C6E,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:02 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:43:26 PST 2019,,,308Q0PEVB8DYHE2GYI3AAFOPNRJI91,ACHQIF760VSES,Approved,Tue Jan 08 11:46:09 PST 2019,Tue Jan 08 11:53:46 PST 2019,Fri Jan 11 11:53:46 PST 2019,Tue Jan 08 17:27:47 PST 2019,,,457,87% (34/39),87% (34/39),87% (34/39),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195904.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195918.mp4,"The green block left of the red block, behind the other green block and left of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195933.mp4,"The green block left of the red block, left of the red block and behind the other green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195947.mp4,"That green block left of the red block, left of the cup and left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200002.mp4,That green block left of the cup.,2,3,2,3,2,,,
3M7OI89LVYOI08GOIZZARJ36ZB1C6E,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:02 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:43:26 PST 2019,,,34Z02EIMISD6UYUESYJLVBP5V45T0H,A3KYQT21GQY4X0,Approved,Tue Jan 08 11:46:32 PST 2019,Tue Jan 08 12:03:32 PST 2019,Fri Jan 11 12:03:32 PST 2019,Tue Jan 08 17:16:56 PST 2019,,,1020,100% (44/44),100% (44/44),100% (44/44),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195904.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195918.mp4,"The green block left of the red block, behind the other green block and left of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195933.mp4,"The green block left of the red block, left of the red block and behind the other green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195947.mp4,"That green block left of the red block, left of the cup and left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200002.mp4,That green block left of the cup.,5,3,4,2,1,,,
3M7OI89LVYOI08GOIZZARJ36ZB1C6E,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:02 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:43:26 PST 2019,,,39OWYR0EPKRT8O8Y5MP56Z4OG8DYFG,A2XGOBIWUDYLOT,Rejected,Tue Jan 08 11:50:35 PST 2019,Tue Jan 08 12:13:20 PST 2019,Fri Jan 11 12:13:20 PST 2019,,Tue Jan 08 17:09:36 PST 2019,"Your answer may have been rejected because:
1) More than 3 items were tied.
2) Rankings were not given as a number 1-5 (i.e., text, or numbers outside 1-5 range).
3) Rankings were 1-2-3-4-5 or 5-4-3-2-1 without specifying that this was intentional. If you do not specify, I must be cautious and assume you are a bot.
4) You copied text from a ""good example"" into the optional field. Please don't do this as it looks like a bot trying to game the system.",1365,6% (2/36),6% (2/36),6% (2/36),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195904.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195918.mp4,"The green block left of the red block, behind the other green block and left of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195933.mp4,"The green block left of the red block, left of the red block and behind the other green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195947.mp4,"That green block left of the red block, left of the cup and left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200002.mp4,That green block left of the cup.,2,3,5,4,1,"All options are ranked without too many ties, and a short optimal description is provided",,
3M7OI89LVYOI08GOIZZARJ36ZB1C6E,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:02 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:43:26 PST 2019,,,39ZSFO5CA8WSWHAPEBJ1ICQ3DRGJU3,A26677ZFH4AAG4,Approved,Tue Jan 08 11:40:27 PST 2019,Tue Jan 08 11:42:01 PST 2019,Fri Jan 11 11:42:01 PST 2019,Tue Jan 08 16:57:02 PST 2019,,,94,100% (12/12),100% (12/12),100% (12/12),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195904.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195918.mp4,"The green block left of the red block, behind the other green block and left of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195933.mp4,"The green block left of the red block, left of the red block and behind the other green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195947.mp4,"That green block left of the red block, left of the cup and left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200002.mp4,That green block left of the cup.,4,2,1,3,5,,,
3M7OI89LVYOI08GOIZZARJ36ZB1C6E,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:02 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:43:26 PST 2019,,,3CFVK00FWLLDPW8OLEXBILPFEU66LT,A191S6OYAK1N2Q,Rejected,Tue Jan 08 11:47:47 PST 2019,Tue Jan 08 11:55:01 PST 2019,Fri Jan 11 11:55:01 PST 2019,,Tue Jan 08 16:43:25 PST 2019,"Your answer may have been rejected because:
1) More than 3 items were tied.
2) Rankings were not given as a number 1-5 (i.e., text, or numbers outside 1-5 range).
3) Rankings were 1-2-3-4-5 or 5-4-3-2-1 without specifying that this was intentional. If you do not specify, I must be cautious and assume you are a bot.
4) You copied text from a ""good example"" into the optional field. Please don't do this as it looks like a bot trying to game the system.",434,31% (11/35),31% (11/35),31% (11/35),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195904.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195918.mp4,"The green block left of the red block, behind the other green block and left of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195933.mp4,"The green block left of the red block, left of the red block and behind the other green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195947.mp4,"That green block left of the red block, left of the cup and left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200002.mp4,That green block left of the cup.,9,6,6,6,6,,,
3M7OI89LVYOI08GOIZZARJ36ZB1C6E,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:02 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:43:26 PST 2019,,,3SPJ03342139DQUUOCGQLXWG9FUYJJ,A3AM9JHTS7537G,Approved,Tue Jan 08 11:50:39 PST 2019,Tue Jan 08 12:09:28 PST 2019,Fri Jan 11 12:09:28 PST 2019,Tue Jan 08 17:13:03 PST 2019,,,1129,100% (18/18),100% (18/18),100% (18/18),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195904.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195918.mp4,"The green block left of the red block, behind the other green block and left of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195933.mp4,"The green block left of the red block, left of the red block and behind the other green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195947.mp4,"That green block left of the red block, left of the cup and left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200002.mp4,That green block left of the cup.,4,5,2,1,3,"That green block left of the red block, left of the cup and left of the red block.",,
3M7OI89LVYOI08GOIZZARJ36ZB1C6E,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:02 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:43:26 PST 2019,,,3STRJBFXOWR87O1IWRT3EV4E92CTKO,A2FDEBTHDRUHRK,Approved,Tue Jan 08 11:50:23 PST 2019,Tue Jan 08 12:13:16 PST 2019,Fri Jan 11 12:13:16 PST 2019,Tue Jan 08 17:03:59 PST 2019,,,1373,97% (36/37),97% (36/37),97% (36/37),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195904.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195918.mp4,"The green block left of the red block, behind the other green block and left of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195933.mp4,"The green block left of the red block, left of the red block and behind the other green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195947.mp4,"That green block left of the red block, left of the cup and left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200002.mp4,That green block left of the cup.,1,2,4,5,3,,,
3M7OI89LVYOI08GOIZZARJ36ZB1C6E,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:02 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:43:26 PST 2019,,,3YDTZAI2WXGMK2069GMD18WNKXW14Y,AVIWB38YS96XD,Approved,Tue Jan 08 11:50:10 PST 2019,Tue Jan 08 11:52:05 PST 2019,Fri Jan 11 11:52:05 PST 2019,Tue Jan 08 17:34:15 PST 2019,,,115,100% (11/11),100% (11/11),100% (11/11),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195904.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195918.mp4,"The green block left of the red block, behind the other green block and left of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195933.mp4,"The green block left of the red block, left of the red block and behind the other green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195947.mp4,"That green block left of the red block, left of the cup and left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200002.mp4,That green block left of the cup.,2,5,4,1,3,GOOD,,
3M7OI89LVYOI08GOIZZARJ36ZB1C6E,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:02 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:43:26 PST 2019,,,3YWRV122CSZ3C0E6N7MATMHPXII8U8,A27ODHA3747UVP,Approved,Tue Jan 08 16:43:28 PST 2019,Tue Jan 08 16:45:51 PST 2019,Fri Jan 11 16:45:51 PST 2019,Tue Jan 08 16:58:23 PST 2019,,,143,100% (75/75),100% (75/75),100% (75/75),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195904.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195918.mp4,"The green block left of the red block, behind the other green block and left of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195933.mp4,"The green block left of the red block, left of the red block and behind the other green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195947.mp4,"That green block left of the red block, left of the cup and left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200002.mp4,That green block left of the cup.,5,1,2,3,4,That green block left of the cup.,,
3M93N4X8HKNAVKKRZ4JZFSCT7K7JSL,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:03 PST 2019,8,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 11:20:03 PST 2019,,,337RC3OW052Y4MNPMM5JUD5EVMNVLX,A2ECDMWX40UL7Q,Approved,Tue Jan 08 11:20:42 PST 2019,Tue Jan 08 11:24:17 PST 2019,Fri Jan 11 11:24:17 PST 2019,Tue Jan 08 11:34:37 PST 2019,,,215,100% (1/1),100% (1/1),100% (1/1),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205523.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205537.mp4,The purple block in front of the red block and left of the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205551.mp4,"The purple block in front of the red block, behind the cup and left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205605.mp4,This purple block behind the cup.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205619.mp4,This purple block.,5,2,2,4,3,Pick it up.,,
3M93N4X8HKNAVKKRZ4JZFSCT7K7JSL,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:03 PST 2019,8,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 11:20:03 PST 2019,,,37C0GNLMHF3URKKW8XZNZ8HA5L26DB,A2G3IU4XVY39HZ,Approved,Tue Jan 08 11:42:11 PST 2019,Tue Jan 08 11:43:34 PST 2019,Fri Jan 11 11:43:34 PST 2019,Tue Jan 08 17:04:00 PST 2019,,,83,100% (8/8),100% (8/8),100% (8/8),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205523.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205537.mp4,The purple block in front of the red block and left of the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205551.mp4,"The purple block in front of the red block, behind the cup and left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205605.mp4,This purple block behind the cup.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205619.mp4,This purple block.,4,3,5,4,4,GOOD,,
3M93N4X8HKNAVKKRZ4JZFSCT7K7JSL,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:03 PST 2019,8,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 11:20:03 PST 2019,,,3BQU611VFPK56D9DUOXXXMPM40Q991,A10RNJJJXFDSZP,Approved,Tue Jan 08 11:56:41 PST 2019,Tue Jan 08 12:12:50 PST 2019,Fri Jan 11 12:12:50 PST 2019,Tue Jan 08 16:38:03 PST 2019,,,969,98% (47/48),98% (47/48),98% (47/48),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205523.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205537.mp4,The purple block in front of the red block and left of the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205551.mp4,"The purple block in front of the red block, behind the cup and left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205605.mp4,This purple block behind the cup.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205619.mp4,This purple block.,1,4,5,3,2,,,
